absence_days,weekly_self_study_hours,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,career_aspiration_Business Owner,career_aspiration_Doctor,science_avg,humanities_avg,engagement_score,performance_consistency,average_score,performance_category
7,3,93,74,98,100,62,83,87,0.0,0.0,88.25,81.33333333333333,-0.5,86.36531034805846,85.28571428571429,High
4,26,94,91,98,94,88,97,94,0.0,0.0,93.5,94.0,24.0,96.59831974291696,93.71428571428572,Excellent
4,18,85,80,84,96,45,84,90,0.0,0.0,77.5,84.66666666666667,16.0,83.48882052610875,80.57142857142857,High
5,31,94,98,74,94,35,95,80,0.0,0.0,74.25,91.0,28.5,77.68515335135862,81.42857142857143,High
1,17,95,88,85,66,70,72,97,0.0,0.0,79.0,85.66666666666667,16.5,87.49095565296092,81.85714285714286,High
2,23,97,82,100,69,64,73,88,0.0,0.0,82.5,81.0,27.0,86.10241542055394,81.85714285714286,High
0,17,100,83,67,77,88,76,84,0.0,0.0,83.0,81.0,17.0,89.58480962842299,82.14285714285714,High
4,29,99,65,97,89,87,72,86,0.0,1.0,93.0,74.33333333333333,27.0,87.55010040201127,85.0,High
0,13,97,67,79,76,76,66,97,0.0,0.0,82.0,76.66666666666667,13.0,87.24964986475162,79.71428571428571,High
10,2,53,98,66,80,82,89,85,1.0,0.0,70.25,90.66666666666669,2.0,84.98889300106973,79.0,High
3,35,99,85,98,91,86,97,85,0.0,0.0,93.5,89.0,33.5,93.62669256829332,91.57142857142856,Excellent
5,35,99,89,88,94,99,89,92,0.0,0.0,95.0,90.0,32.5,95.32993321144934,92.85714285714286,Excellent
3,28,79,83,78,89,83,79,76,0.0,0.0,82.25,79.33333333333333,26.5,95.64110105645932,81.0,High
6,2,94,95,75,73,51,89,77,1.0,0.0,73.25,87.0,4.0,84.61138330422374,79.14285714285714,High
6,28,97,73,92,64,66,96,65,0.0,0.0,79.75,78.0,30.0,84.68116627589859,79.0,High
3,26,87,70,65,64,30,72,68,0.0,0.0,61.5,70.0,29.5,82.71389217291747,65.14285714285714,Average
7,26,82,82,87,92,64,70,72,0.0,0.0,81.25,74.66666666666667,22.5,89.96909537384352,78.42857142857143,High
1,22,94,98,96,88,96,61,80,0.0,1.0,93.5,79.66666666666667,21.5,86.73529567037467,87.57142857142857,High
1,26,99,85,97,72,79,92,82,0.0,0.0,86.75,86.33333333333333,25.5,90.11976479940648,86.57142857142857,High
1,16,68,83,74,87,71,86,82,0.0,0.0,75.0,83.66666666666667,15.5,92.39048215030928,78.71428571428571,High
10,2,67,82,81,83,57,59,91,1.0,0.0,72.0,77.33333333333333,-3.0,86.80007215026933,74.28571428571429,Average
4,10,92,65,81,79,84,85,74,0.0,0.0,84.0,74.66666666666667,13.0,91.35901240212286,80.0,High
3,21,69,77,82,93,92,90,71,0.0,0.0,84.0,79.33333333333333,24.5,90.0,82.0,High
1,30,92,98,61,99,77,72,75,0.0,0.0,82.25,81.66666666666667,29.5,85.50862325381055,82.0,High
6,24,90,64,90,75,64,96,71,0.0,0.0,79.75,77.0,21.0,86.71019008341175,78.57142857142857,High
1,33,91,92,73,97,61,63,71,0.0,0.0,80.5,75.33333333333333,32.5,85.20456956000395,78.28571428571429,High
5,3,65,67,91,81,97,99,75,0.0,0.0,83.5,80.33333333333333,0.5,86.10241542055394,82.14285714285714,High
2,34,98,80,70,60,88,65,92,0.0,0.0,79.0,79.0,33.0,85.56624327025935,79.0,High
6,2,70,89,78,87,87,62,85,1.0,0.0,80.5,78.66666666666667,4.0,89.74143795465977,79.71428571428571,High
2,17,97,97,90,69,75,68,70,0.0,0.0,82.75,78.33333333333333,16.0,86.69049748702615,80.85714285714286,High
1,18,80,71,89,81,75,81,63,0.0,0.0,81.25,71.66666666666667,17.5,91.62486673880008,77.14285714285714,High
2,16,70,75,79,77,65,92,78,0.0,0.0,72.75,81.66666666666667,15.0,91.57667637138516,76.57142857142857,High
3,21,96,79,92,85,95,69,65,0.0,1.0,92.0,71.0,24.5,87.52335515185807,83.0,High
1,24,99,62,65,67,97,73,96,0.0,0.0,82.0,77.0,23.5,83.30240964062408,79.85714285714286,High
3,27,76,72,97,65,87,93,84,0.0,0.0,81.25,83.0,30.5,88.45299461620749,82.0,High
4,24,86,68,98,87,61,78,96,0.0,0.0,83.0,80.66666666666667,27.0,86.17972503891474,82.0,High
5,27,98,100,100,81,73,75,99,0.0,0.0,88.0,91.33333333333331,24.5,87.49857151019475,89.42857142857143,High
3,14,88,74,88,92,83,71,89,0.0,0.0,87.75,78.0,12.5,91.94069600074666,83.57142857142857,High
8,30,89,65,71,96,65,63,100,0.0,0.0,80.25,76.0,26.0,83.98066644273091,78.42857142857143,High
1,24,88,100,89,87,76,89,85,0.0,0.0,85.0,91.33333333333331,23.5,92.93566974832278,87.71428571428571,High
4,0,78,73,89,86,69,84,97,1.0,0.0,80.5,84.66666666666667,-2.0,90.34401246696666,82.28571428571429,High
3,35,87,85,96,98,88,99,92,0.0,1.0,92.25,92.0,33.5,94.36000675447887,92.14285714285714,Excellent
2,21,90,76,64,88,80,75,70,0.0,0.0,80.5,73.66666666666667,20.0,90.69306454201774,77.57142857142857,High
1,15,88,67,90,89,49,85,63,0.0,0.0,79.0,71.66666666666667,14.5,83.82977456940719,75.85714285714286,High
1,5,99,72,90,83,90,99,97,0.0,0.0,90.5,89.33333333333333,4.5,90.1342342753675,90.0,High
10,3,41,99,84,63,92,72,81,1.0,0.0,70.0,84.0,-2.0,80.4893191644508,76.0,High
4,8,98,90,70,97,69,79,74,0.0,0.0,83.5,81.0,6.0,87.5520129758912,82.42857142857143,High
0,1,91,66,91,62,82,69,62,0.0,0.0,81.5,65.66666666666667,1.0,86.99084571395606,74.71428571428571,Average
9,5,68,72,92,51,96,88,81,1.0,0.0,76.75,80.33333333333333,5.5,84.22328418507952,78.28571428571429,High
1,26,79,100,79,60,100,84,93,0.0,0.0,79.5,92.33333333333331,30.5,85.7873295964481,85.0,High
2,24,77,66,61,98,90,95,73,0.0,0.0,81.5,78.0,23.0,85.48563929528184,80.0,High
5,24,89,100,90,81,86,80,92,0.0,0.0,86.5,90.66666666666669,21.5,93.15129487386396,88.28571428571429,High
0,9,94,69,80,66,62,61,88,0.0,0.0,75.5,72.66666666666667,14.0,86.8760487947381,74.28571428571429,Average
2,3,80,85,85,60,77,90,81,0.0,0.0,75.5,85.33333333333333,2.0,90.34401246696666,79.71428571428571,High
2,1,79,88,97,94,89,82,97,0.0,0.0,89.75,89.0,0.0,92.90875791657665,89.42857142857143,High
2,15,92,65,88,78,67,95,96,0.0,0.0,81.25,85.33333333333333,14.0,86.93605470515638,83.0,High
5,32,85,62,92,89,92,75,78,0.0,0.0,89.5,71.66666666666667,29.5,89.02383534761844,81.85714285714286,High
3,26,75,83,66,70,57,77,96,0.0,0.0,67.0,85.33333333333333,24.5,87.49095565296092,74.85714285714286,Average
5,32,88,65,75,73,66,98,81,0.0,0.0,75.5,81.33333333333333,34.5,88.05568475522072,78.0,High
0,35,93,89,88,86,85,89,95,0.0,0.0,88.0,91.0,35.0,96.40768014999196,89.28571428571429,High
3,2,86,93,91,64,69,71,64,0.0,0.0,77.5,76.0,0.5,87.27956275085154,76.85714285714286,High
1,13,62,91,92,61,85,98,72,0.0,0.0,75.0,87.0,12.5,84.9287406915395,80.14285714285714,High
2,20,82,74,80,60,96,76,99,0.0,0.0,79.5,83.0,24.0,86.67083398457854,81.0,High
5,5,83,94,77,97,78,60,85,0.0,0.0,83.75,79.66666666666667,2.5,87.72536490698536,82.0,High
1,5,98,75,62,64,68,80,79,0.0,0.0,73.0,78.0,4.5,87.69243360870271,75.14285714285714,High
2,34,84,74,90,99,90,92,72,0.0,0.0,90.75,79.33333333333333,33.0,90.16081691350732,85.85714285714286,High
6,34,91,75,82,68,88,98,88,0.0,0.0,82.25,87.0,31.0,89.85580156420617,84.28571428571429,High
2,21,83,81,96,62,66,90,91,0.0,0.0,76.75,87.33333333333333,20.0,87.11959775842533,81.28571428571429,High
4,27,83,63,84,82,78,60,71,0.0,0.0,81.75,64.66666666666667,25.0,90.11976479940648,74.42857142857143,Average
0,31,90,72,62,84,74,75,100,0.0,0.0,77.5,82.33333333333333,31.0,87.32644297684949,79.57142857142857,High
4,31,81,92,97,73,90,90,60,0.0,0.0,85.25,80.66666666666667,29.0,87.04219301329265,83.28571428571429,High
3,12,89,67,87,61,91,80,76,0.0,0.0,82.0,74.33333333333333,10.5,88.55863810970207,78.71428571428571,High
2,13,97,65,96,92,91,66,74,0.0,0.0,94.0,68.33333333333333,12.0,85.83431375941615,83.0,High
3,28,97,88,88,79,100,74,83,0.0,0.0,91.0,81.66666666666667,26.5,90.69050663748736,87.0,High
5,27,100,89,98,81,78,91,87,0.0,0.0,89.25,89.0,24.5,91.88769306488446,89.14285714285714,High
3,4,98,63,82,61,79,70,86,0.0,0.0,80.0,73.0,2.5,86.7586506226392,77.0,High
2,33,97,98,83,87,60,78,70,0.0,0.0,81.75,82.0,32.0,86.15046846245247,81.85714285714286,High
4,18,78,80,73,91,34,73,60,0.0,0.0,69.0,71.0,16.0,81.65671265895367,69.85714285714286,Average
0,29,100,92,67,89,90,83,89,0.0,0.0,86.5,88.0,29.0,89.77864047808754,87.14285714285714,High
1,13,92,77,89,97,61,93,82,0.0,0.0,84.75,84.0,12.5,87.61913919447787,84.42857142857143,High
4,5,81,95,84,85,82,62,63,0.0,0.0,83.0,73.33333333333333,3.0,87.92483855969107,78.85714285714286,High
6,15,98,67,74,94,94,96,85,0.0,0.0,90.0,82.66666666666667,12.0,87.93864889507853,86.85714285714286,High
2,2,62,74,98,97,72,72,95,0.0,0.0,82.25,80.33333333333333,1.0,85.21422820347048,81.42857142857143,High
3,27,95,88,85,86,76,78,81,0.0,0.0,85.5,82.33333333333333,25.5,93.5339715582497,84.14285714285714,High
1,22,87,90,80,88,71,95,81,0.0,0.0,81.5,88.66666666666667,21.5,92.10787010460965,84.57142857142857,High
5,24,85,85,67,91,75,93,81,0.0,0.0,79.5,86.33333333333333,26.5,90.92885264777854,82.42857142857143,High
6,27,96,72,66,80,72,83,98,0.0,0.0,78.5,84.33333333333333,24.0,87.7117942725555,81.0,High
2,25,83,63,66,67,60,60,61,0.0,0.0,69.0,61.333333333333336,24.0,91.88182521099958,65.71428571428571,Average
3,17,89,92,88,99,92,62,71,0.0,0.0,92.0,75.0,15.5,86.81270452652396,84.71428571428571,High
1,14,90,73,98,72,69,84,86,0.0,0.0,82.25,81.0,13.5,89.28063612406213,81.71428571428571,High
5,14,99,72,74,88,90,81,95,0.0,0.0,87.75,82.66666666666667,11.5,89.72288719439902,85.57142857142857,High
1,3,62,67,96,67,82,65,73,0.0,0.0,76.75,68.33333333333333,2.5,87.98017510625922,73.14285714285714,Average
7,5,42,79,79,59,61,87,65,1.0,0.0,60.25,77.0,1.5,84.63925845043994,67.42857142857143,Average
10,2,46,52,87,80,76,73,76,1.0,0.0,72.25,67.0,2.0,84.88929739114249,70.0,Average
3,4,92,63,100,97,91,87,68,0.0,0.0,95.0,72.66666666666667,2.5,85.68384196258015,85.42857142857143,High
10,33,94,89,96,98,61,95,67,0.0,0.0,87.25,83.66666666666667,28.0,84.8154213568032,85.71428571428571,High
2,31,89,99,89,71,74,94,78,0.0,0.0,80.75,90.33333333333331,30.0,89.39452073331005,84.85714285714286,High
1,16,90,100,98,95,97,74,63,0.0,0.0,95.0,79.0,15.5,85.86460033074678,88.14285714285714,High
5,15,69,81,83,68,76,90,95,0.0,0.0,74.0,88.66666666666667,12.5,89.87224464299081,80.28571428571429,High
7,5,40,51,67,63,98,54,79,1.0,0.0,67.0,61.333333333333336,6.5,80.70529310184489,64.57142857142857,Average
10,3,42,92,60,54,68,69,76,1.0,0.0,56.0,79.0,-2.0,83.95393535859367,65.85714285714286,Average
8,4,82,91,69,61,79,76,83,1.0,0.0,72.75,83.33333333333333,0.0,90.15597836731544,77.28571428571429,High
1,29,82,93,67,79,84,90,64,0.0,0.0,78.0,82.33333333333333,33.5,89.08474200291825,79.85714285714286,High
7,18,76,80,93,74,73,63,81,0.0,0.0,79.0,74.66666666666667,19.5,90.84524583565872,77.14285714285714,High
2,16,80,62,66,88,75,98,68,0.0,0.0,77.25,76.0,15.0,87.0808374147253,76.71428571428571,High
0,23,87,90,92,62,96,77,80,0.0,0.0,84.25,82.33333333333333,23.0,88.45505676559151,83.42857142857143,High
3,28,91,98,60,88,63,78,95,0.0,0.0,75.5,90.33333333333331,26.5,84.70916863576333,81.85714285714286,High
7,31,100,94,94,87,65,83,95,0.0,0.0,86.5,90.66666666666669,27.5,88.31362209358997,88.28571428571429,High
9,5,56,60,88,96,57,68,76,1.0,0.0,74.25,68.0,0.5,84.2534962308333,71.57142857142857,Average
2,6,84,86,96,95,75,61,99,0.0,0.0,87.5,82.0,5.0,86.49162517264973,85.14285714285714,High
1,33,86,86,64,61,97,97,91,0.0,0.0,77.0,91.33333333333331,32.5,85.17402536729799,83.14285714285714,High
7,0,79,67,72,50,75,95,62,1.0,0.0,69.0,74.66666666666667,-3.5,85.89495193370895,71.42857142857143,Average
6,19,99,78,61,64,75,66,76,0.0,0.0,74.75,73.33333333333333,21.0,87.22726117299594,74.14285714285714,Average
2,26,95,79,95,62,69,82,94,0.0,0.0,80.25,85.0,25.0,86.7119817665903,82.28571428571429,High
1,3,65,67,90,99,93,91,99,0.0,0.0,86.75,85.66666666666667,2.5,85.68550518164326,86.28571428571429,High
2,10,85,90,61,94,86,79,90,0.0,0.0,81.5,86.33333333333333,9.0,88.97189736994402,83.57142857142857,High
5,24,99,82,81,98,86,85,85,0.0,1.0,91.0,84.0,21.5,92.60630899572706,88.0,High
5,1,88,62,65,98,92,64,82,0.0,0.0,85.75,69.33333333333333,-1.5,85.1147244375044,78.71428571428571,High
1,25,100,87,88,100,89,98,71,0.0,0.0,94.25,85.33333333333333,24.5,89.69050368418931,90.42857142857144,Excellent
10,15,62,63,94,74,75,86,100,0.0,0.0,76.25,83.0,10.0,85.27554673987778,79.14285714285714,High
10,3,84,75,61,87,86,67,93,1.0,0.0,79.5,78.33333333333333,-2.0,88.32381340790867,79.0,High
3,14,60,61,71,60,69,91,84,0.0,0.0,65.0,78.66666666666667,17.5,87.65187502184277,70.85714285714286,Average
9,31,96,76,74,92,96,74,99,0.0,0.0,89.5,83.0,26.5,88.52954104791667,86.71428571428571,High
2,9,58,81,100,97,74,90,87,0.0,0.0,82.25,86.0,13.0,85.53822773160712,83.85714285714286,High
1,8,90,67,73,82,66,75,90,0.0,0.0,77.75,77.33333333333333,7.5,89.98572447524464,77.57142857142857,High
2,22,75,80,65,80,55,86,95,0.0,0.0,68.75,87.0,21.0,86.7478662993823,76.57142857142857,High
3,11,76,82,74,79,81,93,72,0.0,0.0,77.5,82.33333333333333,9.5,93.05120771027696,79.57142857142857,High
10,2,81,100,64,61,91,76,93,1.0,0.0,74.25,89.66666666666667,-3.0,85.17402536729797,80.85714285714286,High
2,21,73,98,72,100,77,62,69,0.0,0.0,80.5,76.33333333333333,20.0,85.39732575046285,78.71428571428571,High
1,28,60,64,84,64,66,96,99,0.0,0.0,68.5,86.33333333333333,27.5,83.4830534356521,76.14285714285714,High
9,4,89,100,72,73,78,67,91,1.0,0.0,78.0,86.0,-0.5,87.93272824458454,81.42857142857143,High
4,35,91,98,93,93,88,96,97,0.0,0.0,91.25,97.0,33.0,96.45437895828832,93.71428571428572,Excellent
6,27,85,72,80,85,94,96,87,0.0,1.0,86.0,85.0,24.0,91.85839608641427,85.57142857142857,High
0,14,81,84,69,99,55,68,73,0.0,0.0,76.0,75.0,19.0,85.9779085861257,75.57142857142857,High
10,1,67,63,65,95,52,84,77,1.0,0.0,69.75,74.66666666666667,-4.0,85.549756963652,71.85714285714286,Average
4,29,86,71,86,93,99,92,77,0.0,1.0,91.0,80.0,27.0,90.34401246696666,86.28571428571429,High
1,33,94,85,78,66,95,87,95,0.0,0.0,83.25,89.0,32.5,89.26509919756614,85.71428571428571,High
1,18,83,96,72,81,86,93,75,0.0,0.0,80.5,88.0,17.5,91.21147934871315,83.71428571428571,High
2,11,98,77,91,88,87,76,68,0.0,0.0,91.0,73.66666666666667,10.0,89.69050368418931,83.57142857142857,High
5,3,46,63,60,61,66,91,97,1.0,0.0,58.25,83.66666666666667,0.5,81.80266895550731,69.14285714285714,Average
2,19,95,92,73,94,73,70,94,0.0,0.0,83.75,85.33333333333333,18.0,88.29733445097311,84.42857142857143,High
1,31,88,68,81,68,73,61,93,0.0,0.0,77.5,74.0,30.5,88.30954805549987,76.0,High
5,28,90,73,78,72,63,88,72,0.0,0.0,75.75,77.66666666666667,30.5,90.41081958912125,76.57142857142857,High
10,11,100,60,87,60,86,93,75,0.0,0.0,83.25,76.0,6.0,84.3004397999119,80.14285714285714,High
1,16,76,76,92,86,79,85,78,0.0,0.0,83.25,79.66666666666667,15.5,93.92507103706043,81.71428571428571,High
3,4,73,73,81,78,82,85,66,0.0,0.0,78.5,74.66666666666667,2.5,93.43167775281565,76.85714285714286,High
1,15,96,95,67,88,68,93,75,0.0,0.0,79.75,87.66666666666667,14.5,87.2011905315563,83.14285714285714,High
4,31,85,87,99,65,66,95,77,0.0,0.0,78.75,86.33333333333333,29.0,86.69586530434992,82.0,High
4,29,91,93,62,63,100,85,85,0.0,0.0,79.0,87.66666666666667,27.0,85.27231308369295,82.71428571428571,High
5,27,61,85,92,62,64,66,95,0.0,0.0,69.75,82.0,24.5,84.96670362162709,75.0,Average
1,29,79,69,78,78,99,61,87,0.0,0.0,83.5,72.33333333333333,28.5,87.82469321790637,78.71428571428571,High
2,23,99,75,79,87,63,90,90,0.0,0.0,82.0,85.0,22.0,88.10162075863151,83.28571428571429,High
2,32,81,64,81,92,87,84,95,0.0,0.0,85.25,81.0,31.0,89.91937265746583,83.42857142857143,High
5,9,91,87,71,98,93,83,81,0.0,0.0,88.25,83.66666666666667,6.5,91.07971813385764,86.28571428571429,High
3,16,91,84,95,97,88,70,77,0.0,0.0,92.75,77.0,14.5,90.23612098941548,86.0,High
2,29,100,79,77,61,79,70,69,0.0,0.0,79.25,72.66666666666667,28.0,87.72730479401335,76.42857142857143,High
3,5,60,69,80,87,100,93,92,0.0,0.0,81.75,84.66666666666667,8.5,85.74050024252837,83.0,High
3,14,90,95,68,75,71,68,95,0.0,0.0,76.0,86.0,12.5,87.46053847894196,80.28571428571429,High
2,20,94,88,78,99,65,76,68,0.0,0.0,84.0,77.33333333333333,19.0,87.08452386438952,81.14285714285714,High
2,28,90,79,64,93,81,63,76,0.0,0.0,82.0,72.66666666666667,27.0,88.42416309720977,78.0,High
2,13,78,89,83,80,67,90,93,0.0,0.0,77.0,90.66666666666669,12.0,91.10377287031984,82.85714285714286,High
9,3,40,73,88,95,64,61,92,1.0,0.0,71.75,75.33333333333333,3.5,80.06916722166143,73.28571428571429,Average
5,26,97,84,70,90,97,95,87,0.0,0.0,88.5,88.66666666666667,23.5,90.39345461231176,88.57142857142857,High
3,8,84,98,71,62,89,86,67,0.0,0.0,76.5,83.66666666666667,6.5,86.89965467558021,79.57142857142857,High
3,4,64,66,56,59,68,68,84,1.0,0.0,61.75,72.66666666666667,2.5,91.02118896406392,66.42857142857143,Average
4,20,89,88,86,77,87,88,78,0.0,0.0,84.75,84.66666666666667,23.0,94.97624689717983,84.71428571428571,High
3,34,99,93,98,74,87,88,78,0.0,0.0,89.5,86.33333333333333,32.5,90.48810268788658,88.14285714285714,High
2,42,85,96,98,85,95,96,97,0.0,1.0,90.75,96.33333333333331,41.0,94.36000675447887,93.14285714285714,Excellent
6,4,89,78,89,91,76,96,81,0.0,0.0,86.25,85.0,1.0,92.56776647042794,85.71428571428571,High
6,14,97,92,64,93,60,63,90,0.0,0.0,78.5,81.66666666666667,16.0,83.43267702746789,79.85714285714286,High
1,29,86,100,86,96,73,60,77,0.0,0.0,85.25,79.0,28.5,86.21767868055672,82.57142857142857,High
3,34,72,86,69,81,67,98,72,0.0,0.0,72.25,85.33333333333333,32.5,88.84311017907811,77.85714285714286,High
3,1,63,78,97,67,72,64,67,0.0,0.0,74.75,69.66666666666667,-0.5,88.07164243134395,72.57142857142857,Average
5,27,99,78,92,65,90,96,96,0.0,0.0,86.5,90.0,24.5,87.76616713099828,88.0,High
4,30,81,85,64,61,86,80,83,0.0,0.0,73.0,82.66666666666667,28.0,89.7460808886135,77.14285714285714,High
10,33,72,80,84,91,96,93,74,0.0,0.0,85.75,82.33333333333333,28.0,90.57106782796896,84.28571428571429,High
1,15,94,98,65,98,78,96,86,0.0,0.0,83.75,93.33333333333331,14.5,87.53099079813515,87.85714285714286,High
2,5,58,71,73,65,63,85,64,0.0,0.0,64.75,73.33333333333333,4.0,91.13326172603207,68.42857142857143,Average
3,29,61,86,78,80,94,60,88,0.0,0.0,78.25,78.0,27.5,86.85429637449847,78.14285714285714,High
1,28,89,76,100,100,99,68,79,0.0,1.0,97.0,74.33333333333333,27.5,86.88875437249527,87.28571428571429,High
9,1,96,58,65,62,76,93,77,1.0,0.0,74.75,76.0,-3.5,85.12592539893338,75.28571428571429,High
2,22,96,73,80,99,91,82,91,0.0,1.0,91.5,82.0,21.0,90.63949533310048,87.42857142857143,High
6,21,60,88,75,86,72,80,69,0.0,0.0,73.25,79.0,18.0,90.15597836731544,75.71428571428571,High
2,34,93,65,81,94,92,60,100,0.0,0.0,90.0,75.0,33.0,84.47735908576183,83.57142857142857,High
3,33,93,63,69,97,64,82,83,0.0,0.0,80.75,76.0,31.5,86.30432810806902,78.71428571428571,High
10,3,58,65,72,98,56,59,81,1.0,0.0,71.0,68.33333333333333,3.0,84.75283008305507,69.85714285714286,Average
1,0,73,85,84,88,78,87,76,1.0,0.0,80.75,82.66666666666667,-0.5,94.1445995623088,81.57142857142857,High
9,3,93,51,58,70,63,64,89,1.0,0.0,71.0,68.0,-1.5,84.29740694753161,69.71428571428571,Average
0,20,92,66,77,96,92,62,90,0.0,0.0,89.25,72.66666666666667,20.0,86.21077024838381,82.14285714285714,High
1,18,99,99,69,92,95,79,81,0.0,0.0,88.75,86.33333333333333,17.5,88.47156723987332,87.71428571428571,High
1,35,99,96,99,91,94,92,99,0.0,0.0,95.75,95.66666666666669,34.5,96.54967220328822,95.71428571428572,Excellent
2,3,73,70,80,74,71,90,80,1.0,0.0,74.5,80.0,2.0,92.96606863296276,76.85714285714286,High
1,27,87,91,92,66,62,89,76,0.0,0.0,76.75,85.33333333333333,26.5,87.5520129758912,80.42857142857143,High
4,32,86,78,81,87,99,71,97,0.0,1.0,88.25,82.0,30.0,89.96909537384352,85.57142857142857,High
1,30,89,93,71,84,63,61,76,0.0,0.0,76.75,76.66666666666667,29.5,87.50047619954682,76.71428571428571,High
7,3,96,64,85,86,93,92,65,0.0,0.0,90.0,73.66666666666667,-0.5,86.78384826560065,83.0,High
2,19,90,73,71,68,74,87,66,0.0,0.0,75.75,75.33333333333333,23.0,90.71098959599492,75.57142857142857,High
2,9,98,65,66,87,78,84,91,0.0,0.0,82.25,80.0,8.0,87.5941641996695,81.28571428571429,High
3,26,85,87,85,69,80,99,93,0.0,0.0,79.75,93.0,24.5,90.4805962571678,85.42857142857143,High
1,28,85,96,100,75,63,87,89,0.0,0.0,80.75,90.66666666666669,27.5,87.41694260788208,85.0,High
1,35,89,94,92,98,92,92,99,0.0,0.0,92.75,95.0,34.5,96.40768014999196,93.71428571428572,Excellent
4,32,93,97,93,66,83,88,79,0.0,0.0,83.75,88.0,30.0,89.35642380185521,85.57142857142857,High
2,35,96,91,95,88,89,85,92,0.0,0.0,92.0,89.33333333333333,34.0,96.10861757946394,90.85714285714286,Excellent
3,26,84,64,98,100,89,79,96,0.0,0.0,92.75,79.66666666666667,24.5,87.24031646906853,87.14285714285714,High
3,14,76,97,99,83,74,94,99,0.0,0.0,83.0,96.66666666666669,12.5,89.05424631149029,88.85714285714286,High
4,26,80,78,71,69,76,97,77,0.0,0.0,74.0,84.0,24.0,90.8765086048106,78.28571428571429,High
5,3,63,77,89,79,79,60,81,0.0,0.0,77.5,72.66666666666667,5.5,89.70668270418224,75.42857142857143,High
1,33,90,86,100,90,76,66,83,0.0,0.0,89.0,78.33333333333333,32.5,89.04772256777702,84.42857142857143,High
1,35,85,93,85,91,86,94,89,0.0,0.0,86.75,92.0,34.5,96.21406110279982,89.0,High
1,22,78,81,94,64,61,91,88,0.0,0.0,74.25,86.66666666666667,21.5,87.07899458430649,79.57142857142857,High
2,23,74,90,90,80,91,92,100,0.0,0.0,83.75,94.0,22.0,91.46715031132484,88.14285714285714,High
2,27,83,89,95,70,95,80,70,0.0,0.0,85.75,79.66666666666667,31.0,89.42599773928889,83.14285714285714,High
6,31,87,96,79,79,74,86,85,0.0,0.0,79.75,89.0,28.0,92.84192098129007,83.71428571428571,High
1,26,90,77,84,70,77,86,70,0.0,0.0,80.25,77.66666666666667,25.5,92.2019538466662,79.14285714285714,High
4,1,73,71,95,63,62,85,99,0.0,0.0,73.25,85.0,-1.0,85.09234776237065,78.28571428571429,High
2,7,79,78,100,90,89,80,68,0.0,0.0,89.5,75.33333333333333,6.0,89.60998647968248,83.42857142857143,High
1,4,62,84,74,74,66,61,90,0.0,0.0,69.0,78.33333333333333,8.5,89.0,73.0,Average
0,31,87,78,96,84,97,89,82,0.0,0.0,91.0,83.0,31.0,92.95592109505807,87.57142857142857,High
7,23,81,83,79,94,37,84,71,0.0,0.0,72.75,79.33333333333333,24.5,81.67099618221489,75.57142857142857,High
4,5,83,66,94,75,72,78,74,0.0,0.0,81.0,72.66666666666667,3.0,91.02118896406392,77.42857142857143,High
10,1,90,50,84,90,83,62,100,1.0,0.0,86.75,70.66666666666667,-4.0,82.44600167645966,79.85714285714286,High
3,4,75,69,97,98,60,60,85,0.0,0.0,82.5,71.33333333333333,2.5,83.9405865018438,77.71428571428571,High
0,23,94,61,81,64,75,72,61,0.0,0.0,78.5,64.66666666666667,28.0,87.90513686370473,72.57142857142857,Average
3,15,91,68,62,82,70,92,73,0.0,0.0,76.25,77.66666666666667,13.5,88.33197286843841,76.85714285714286,High
2,24,96,88,68,95,67,95,75,0.0,0.0,81.5,86.0,23.0,86.92512405594681,83.42857142857143,High
2,31,85,76,82,85,73,60,90,0.0,0.0,81.25,75.33333333333333,30.0,89.93828567101534,78.71428571428571,High
4,29,71,93,90,89,69,94,79,0.0,0.0,79.75,88.66666666666667,27.0,89.51418191306081,83.57142857142857,High
